fact_pk,sprint_pk,team_pk,committed_story_points_completed,committed_story_points,story_points_completed,story_points_committed_at_start,avg_velocity_3_sprints,avg_velocity_4_sprints,story_points_added_during_sprint,story_points_removed_during_sprint,story_points_modified_scope,stories_with_modified_estimate,stories_completed,stories_estimated,total_stories
3770,30,66,8,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3771,31,66,10,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3772,32,66,10,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3773,33,66,13,12,17,12,10.00,9.50,2,0,0,0,1,1,1
3774,34,66,13,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3775,35,66,16,14,19,14,12.00,11.50,3,0,0,0,1,1,1
3776,36,66,8,12,14,12,10.00,9.50,1,0,0,0,1,1,1
3777,37,66,9,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3778,38,66,12,14,18,14,12.00,11.50,4,0,0,0,1,1,1
3779,39,66,15,12,14,12,10.00,9.50,2,0,0,0,1,1,1
3780,40,66,8,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3781,41,66,15,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3782,42,66,6,12,12,12,10.00,9.50,1,0,0,0,1,1,1
3783,43,66,15,13,17,13,11.00,10.50,2,0,0,0,1,1,1
3784,44,66,15,14,17,14,12.00,11.50,2,0,0,0,1,1,1
3785,45,66,11,12,17,12,10.00,9.50,3,0,0,0,1,1,1
3786,46,66,14,13,17,13,11.00,10.50,0,0,0,0,1,1,1
3787,47,66,8,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3788,48,66,6,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3789,49,66,14,13,18,13,11.00,10.50,1,0,0,0,1,1,1
3790,50,66,13,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3791,51,66,8,12,15,12,10.00,9.50,1,0,0,0,1,1,1
3792,52,66,11,13,18,13,11.00,10.50,2,0,0,0,1,1,1
3793,4,67,11,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3794,5,67,9,14,19,14,12.00,11.50,1,0,0,0,1,1,1
3795,6,67,7,12,14,12,10.00,9.50,2,0,0,0,1,1,1
3796,7,67,9,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3797,8,67,11,14,18,14,12.00,11.50,4,0,0,0,1,1,1
3798,9,67,7,12,15,12,10.00,9.50,1,0,0,0,1,1,1
3799,10,67,16,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3800,11,67,17,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3801,12,67,15,12,15,12,10.00,9.50,0,0,0,0,1,1,1
3802,13,67,14,13,15,13,11.00,10.50,3,0,0,0,1,1,1
3803,14,67,9,14,19,14,12.00,11.50,4,0,0,0,1,1,1
3804,15,67,14,12,12,12,10.00,9.50,1,0,0,0,1,1,1
3805,16,67,8,13,17,13,11.00,10.50,4,0,0,0,1,1,1
3806,17,67,8,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3807,18,67,7,12,16,12,10.00,9.50,2,0,0,0,1,1,1
3808,19,67,16,13,15,13,11.00,10.50,2,0,0,0,1,1,1
3809,20,67,8,14,16,14,12.00,11.50,0,0,0,0,1,1,1
3810,21,67,5,12,16,12,10.00,9.50,1,0,0,0,1,1,1
3811,22,67,12,13,14,13,11.00,10.50,3,0,0,0,1,1,1
3812,23,67,8,14,16,14,12.00,11.50,3,0,0,0,1,1,1
3813,24,67,15,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3814,25,67,10,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3815,26,67,14,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3816,28,67,9,13,15,13,11.00,10.50,4,0,0,0,1,1,1
3817,29,67,14,14,18,14,12.00,11.50,1,0,0,0,1,1,1
3818,30,67,12,12,14,12,10.00,9.50,3,0,0,0,1,1,1
3819,31,67,11,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3820,32,67,11,14,14,14,12.00,11.50,0,0,0,0,1,1,1
3821,33,67,11,12,17,12,10.00,9.50,3,0,0,0,1,1,1
3822,34,67,13,13,13,13,11.00,10.50,2,0,0,0,1,1,1
3823,35,67,13,14,18,14,12.00,11.50,4,0,0,0,1,1,1
3824,36,67,12,12,14,12,10.00,9.50,4,0,0,0,1,1,1
3825,37,67,11,13,17,13,11.00,10.50,2,0,0,0,1,1,1
3826,38,67,15,14,17,14,12.00,11.50,2,0,0,0,1,1,1
3827,39,67,13,12,16,12,10.00,9.50,2,0,0,0,1,1,1
3828,40,67,15,13,17,13,11.00,10.50,0,0,0,0,1,1,1
3829,41,67,13,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3830,42,67,10,12,12,12,10.00,9.50,4,0,0,0,1,1,1
3831,43,67,10,13,18,13,11.00,10.50,1,0,0,0,1,1,1
3832,44,67,17,14,19,14,12.00,11.50,3,0,0,0,1,1,1
3833,45,67,6,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3834,46,67,7,13,16,13,11.00,10.50,4,0,0,0,1,1,1
3835,47,67,15,14,15,14,12.00,11.50,1,0,0,0,1,1,1
3836,48,67,12,12,14,12,10.00,9.50,1,0,0,0,1,1,1
3837,49,67,15,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3838,50,67,7,14,18,14,12.00,11.50,1,0,0,0,1,1,1
3839,51,67,9,12,17,12,10.00,9.50,2,0,0,0,1,1,1
3840,52,67,14,13,15,13,11.00,10.50,0,0,0,0,1,1,1
3841,4,68,12,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3842,5,68,9,14,16,14,12.00,11.50,0,0,0,0,1,1,1
3843,6,68,13,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3844,7,68,6,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3845,8,68,11,14,15,14,12.00,11.50,1,0,0,0,1,1,1
3846,9,68,11,12,17,12,10.00,9.50,2,0,0,0,1,1,1
3847,10,68,14,13,14,13,11.00,10.50,4,0,0,0,1,1,1
3848,11,68,15,14,16,14,12.00,11.50,4,0,0,0,1,1,1
3849,12,68,7,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3850,13,68,9,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3851,14,68,11,14,19,14,12.00,11.50,2,0,0,0,1,1,1
3852,15,68,8,12,14,12,10.00,9.50,0,0,0,0,1,1,1
3853,16,68,11,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3854,17,68,8,14,19,14,12.00,11.50,1,0,0,0,1,1,1
3855,18,68,8,12,14,12,10.00,9.50,4,0,0,0,1,1,1
3856,19,68,10,13,15,13,11.00,10.50,2,0,0,0,1,1,1
3857,20,68,9,14,14,14,12.00,11.50,3,0,0,0,1,1,1
3858,21,68,6,12,13,12,10.00,9.50,0,0,0,0,1,1,1
3859,22,68,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3860,23,68,14,14,14,14,12.00,11.50,1,0,0,0,1,1,1
3861,24,68,14,12,13,12,10.00,9.50,1,0,0,0,1,1,1
3862,25,68,12,13,14,13,11.00,10.50,0,0,0,0,1,1,1
3863,26,68,12,14,14,14,12.00,11.50,2,0,0,0,1,1,1
3864,28,68,12,13,14,13,11.00,10.50,0,0,0,0,1,1,1
3865,29,68,8,14,16,14,12.00,11.50,2,0,0,0,1,1,1
3866,30,68,5,12,15,12,10.00,9.50,1,0,0,0,1,1,1
3867,31,68,11,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3868,32,68,16,14,15,14,12.00,11.50,0,0,0,0,1,1,1
3869,33,68,8,12,17,12,10.00,9.50,4,0,0,0,1,1,1
3870,34,68,9,13,13,13,11.00,10.50,1,0,0,0,1,1,1
3871,35,68,12,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3872,36,68,14,12,13,12,10.00,9.50,3,0,0,0,1,1,1
3873,37,68,10,13,15,13,11.00,10.50,4,0,0,0,1,1,1
3874,38,68,13,14,14,14,12.00,11.50,1,0,0,0,1,1,1
3875,39,68,6,12,16,12,10.00,9.50,2,0,0,0,1,1,1
3876,40,68,8,13,13,13,11.00,10.50,2,0,0,0,1,1,1
3877,41,68,13,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3878,42,68,13,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3879,43,68,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
3880,44,68,17,14,17,14,12.00,11.50,4,0,0,0,1,1,1
3881,45,68,9,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3882,46,68,6,13,16,13,11.00,10.50,2,0,0,0,1,1,1
3883,47,68,17,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3884,48,68,5,12,13,12,10.00,9.50,1,0,0,0,1,1,1
3885,49,68,16,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3886,50,68,9,14,18,14,12.00,11.50,1,0,0,0,1,1,1
3887,51,68,5,12,12,12,10.00,9.50,3,0,0,0,1,1,1
3888,52,68,14,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3889,4,69,10,13,15,13,11.00,10.50,0,0,0,0,1,1,1
3890,5,69,13,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3891,6,69,7,12,13,12,10.00,9.50,4,0,0,0,1,1,1
3892,7,69,13,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3893,8,69,10,14,19,14,12.00,11.50,1,0,0,0,1,1,1
3894,9,69,11,12,16,12,10.00,9.50,4,0,0,0,1,1,1
3895,10,69,15,13,14,13,11.00,10.50,4,0,0,0,1,1,1
3896,11,69,13,14,15,14,12.00,11.50,1,0,0,0,1,1,1
3897,12,69,6,12,12,12,10.00,9.50,1,0,0,0,1,1,1
3898,13,69,8,13,14,13,11.00,10.50,0,0,0,0,1,1,1
3899,14,69,11,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3900,15,69,11,12,17,12,10.00,9.50,3,0,0,0,1,1,1
3901,16,69,11,13,17,13,11.00,10.50,0,0,0,0,1,1,1
3902,17,69,15,14,16,14,12.00,11.50,3,0,0,0,1,1,1
3903,18,69,9,12,14,12,10.00,9.50,4,0,0,0,1,1,1
3904,19,69,7,13,16,13,11.00,10.50,0,0,0,0,1,1,1
3905,20,69,9,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3906,21,69,12,12,13,12,10.00,9.50,2,0,0,0,1,1,1
3907,22,69,9,13,13,13,11.00,10.50,2,0,0,0,1,1,1
3908,23,69,12,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3909,24,69,8,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3910,25,69,13,13,14,13,11.00,10.50,3,0,0,0,1,1,1
3911,26,69,16,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3912,28,69,15,13,16,13,11.00,10.50,2,0,0,0,1,1,1
3913,29,69,14,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3914,30,69,5,12,17,12,10.00,9.50,2,0,0,0,1,1,1
3915,31,69,13,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3916,32,69,11,14,14,14,12.00,11.50,3,0,0,0,1,1,1
3917,33,69,6,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3918,34,69,12,13,18,13,11.00,10.50,3,0,0,0,1,1,1
3919,35,69,15,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3920,36,69,6,12,15,12,10.00,9.50,0,0,0,0,1,1,1
3921,37,69,11,13,13,13,11.00,10.50,1,0,0,0,1,1,1
3922,38,69,11,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3923,39,69,5,12,15,12,10.00,9.50,1,0,0,0,1,1,1
3924,40,69,13,13,15,13,11.00,10.50,2,0,0,0,1,1,1
3925,41,69,11,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3926,42,69,11,12,16,12,10.00,9.50,2,0,0,0,1,1,1
3927,43,69,14,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3928,44,69,14,14,17,14,12.00,11.50,4,0,0,0,1,1,1
3929,45,69,14,12,16,12,10.00,9.50,3,0,0,0,1,1,1
3930,46,69,15,13,16,13,11.00,10.50,3,0,0,0,1,1,1
3931,47,69,17,14,17,14,12.00,11.50,4,0,0,0,1,1,1
3932,48,69,7,12,12,12,10.00,9.50,1,0,0,0,1,1,1
3933,49,69,16,13,17,13,11.00,10.50,4,0,0,0,1,1,1
3934,50,69,12,14,18,14,12.00,11.50,2,0,0,0,1,1,1
3935,51,69,10,12,13,12,10.00,9.50,3,0,0,0,1,1,1
3936,52,69,14,13,13,13,11.00,10.50,4,0,0,0,1,1,1
3937,4,70,14,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3938,5,70,9,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3939,6,70,12,12,13,12,10.00,9.50,4,0,0,0,1,1,1
3940,7,70,8,13,18,13,11.00,10.50,2,0,0,0,1,1,1
3941,8,70,9,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3942,9,70,11,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3943,10,70,7,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3944,11,70,14,14,14,14,12.00,11.50,4,0,0,0,1,1,1
3945,12,70,12,12,13,12,10.00,9.50,1,0,0,0,1,1,1
3946,13,70,12,13,18,13,11.00,10.50,1,0,0,0,1,1,1
3947,14,70,12,14,17,14,12.00,11.50,4,0,0,0,1,1,1
3948,15,70,11,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3949,16,70,15,13,15,13,11.00,10.50,2,0,0,0,1,1,1
3950,17,70,16,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3951,18,70,7,12,13,12,10.00,9.50,0,0,0,0,1,1,1
3952,19,70,14,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3953,20,70,8,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3954,21,70,13,12,13,12,10.00,9.50,3,0,0,0,1,1,1
3955,22,70,15,13,15,13,11.00,10.50,4,0,0,0,1,1,1
3956,23,70,12,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3957,24,70,15,12,17,12,10.00,9.50,1,0,0,0,1,1,1
3958,25,70,14,13,14,13,11.00,10.50,1,0,0,0,1,1,1
3959,26,70,12,14,16,14,12.00,11.50,2,0,0,0,1,1,1
3960,28,70,13,13,15,13,11.00,10.50,1,0,0,0,1,1,1
3961,29,70,7,14,17,14,12.00,11.50,3,0,0,0,1,1,1
3962,30,70,12,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3963,31,70,6,13,18,13,11.00,10.50,3,0,0,0,1,1,1
3964,32,70,16,14,18,14,12.00,11.50,2,0,0,0,1,1,1
3965,33,70,5,12,16,12,10.00,9.50,4,0,0,0,1,1,1
3966,34,70,15,13,16,13,11.00,10.50,2,0,0,0,1,1,1
3967,35,70,11,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3968,36,70,12,12,13,12,10.00,9.50,4,0,0,0,1,1,1
3969,37,70,10,13,17,13,11.00,10.50,3,0,0,0,1,1,1
3970,38,70,9,14,19,14,12.00,11.50,4,0,0,0,1,1,1
3971,39,70,14,12,15,12,10.00,9.50,0,0,0,0,1,1,1
3972,40,70,6,13,14,13,11.00,10.50,2,0,0,0,1,1,1
3973,41,70,17,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3974,42,70,13,12,12,12,10.00,9.50,0,0,0,0,1,1,1
3975,43,70,11,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3976,44,70,7,14,15,14,12.00,11.50,3,0,0,0,1,1,1
3977,45,70,15,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3978,46,70,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
3979,47,70,16,14,16,14,12.00,11.50,1,0,0,0,1,1,1
3980,48,70,13,12,14,12,10.00,9.50,3,0,0,0,1,1,1
3981,49,70,10,13,18,13,11.00,10.50,1,0,0,0,1,1,1
3982,50,70,8,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3983,51,70,13,12,15,12,10.00,9.50,2,0,0,0,1,1,1
3984,52,70,8,13,16,13,11.00,10.50,1,0,0,0,1,1,1
3985,4,71,14,13,13,13,11.00,10.50,3,0,0,0,1,1,1
3986,5,71,14,14,17,14,12.00,11.50,1,0,0,0,1,1,1
3987,6,71,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
3988,7,71,13,13,17,13,11.00,10.50,2,0,0,0,1,1,1
3989,8,71,9,14,18,14,12.00,11.50,4,0,0,0,1,1,1
3990,9,71,11,12,12,12,10.00,9.50,2,0,0,0,1,1,1
3991,10,71,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
3992,11,71,11,14,15,14,12.00,11.50,2,0,0,0,1,1,1
3993,12,71,9,12,13,12,10.00,9.50,3,0,0,0,1,1,1
3994,13,71,11,13,15,13,11.00,10.50,4,0,0,0,1,1,1
3995,14,71,8,14,18,14,12.00,11.50,3,0,0,0,1,1,1
3996,15,71,11,12,13,12,10.00,9.50,4,0,0,0,1,1,1
3997,16,71,16,13,17,13,11.00,10.50,1,0,0,0,1,1,1
3998,17,71,16,14,14,14,12.00,11.50,1,0,0,0,1,1,1
3999,18,71,5,12,16,12,10.00,9.50,2,0,0,0,1,1,1
4000,19,71,9,13,17,13,11.00,10.50,1,0,0,0,1,1,1
4001,20,71,9,14,14,14,12.00,11.50,0,0,0,0,1,1,1
4002,21,71,6,12,14,12,10.00,9.50,1,0,0,0,1,1,1
4003,22,71,15,13,13,13,11.00,10.50,3,0,0,0,1,1,1
4004,23,71,9,14,16,14,12.00,11.50,4,0,0,0,1,1,1
4005,24,71,14,12,13,12,10.00,9.50,3,0,0,0,1,1,1
4006,25,71,12,13,18,13,11.00,10.50,1,0,0,0,1,1,1
4007,26,71,14,14,18,14,12.00,11.50,4,0,0,0,1,1,1
4008,28,71,13,13,17,13,11.00,10.50,1,0,0,0,1,1,1
4009,29,71,12,14,16,14,12.00,11.50,3,0,0,0,1,1,1
4010,30,71,15,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4011,31,71,12,13,17,13,11.00,10.50,2,0,0,0,1,1,1
4012,32,71,16,14,15,14,12.00,11.50,3,0,0,0,1,1,1
4013,33,71,14,12,16,12,10.00,9.50,1,0,0,0,1,1,1
4014,34,71,7,13,14,13,11.00,10.50,2,0,0,0,1,1,1
4015,35,71,13,14,16,14,12.00,11.50,1,0,0,0,1,1,1
4016,36,71,6,12,16,12,10.00,9.50,3,0,0,0,1,1,1
4017,37,71,8,13,15,13,11.00,10.50,1,0,0,0,1,1,1
4018,38,71,17,14,18,14,12.00,11.50,3,0,0,0,1,1,1
4019,39,71,11,12,16,12,10.00,9.50,1,0,0,0,1,1,1
4020,40,71,12,13,17,13,11.00,10.50,2,0,0,0,1,1,1
4021,41,71,7,14,16,14,12.00,11.50,4,0,0,0,1,1,1
4022,42,71,11,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4023,43,71,7,13,17,13,11.00,10.50,2,0,0,0,1,1,1
4024,44,71,10,14,14,14,12.00,11.50,1,0,0,0,1,1,1
4025,45,71,6,12,12,12,10.00,9.50,0,0,0,0,1,1,1
4026,46,71,11,13,13,13,11.00,10.50,3,0,0,0,1,1,1
4027,47,71,10,14,17,14,12.00,11.50,1,0,0,0,1,1,1
4028,48,71,6,12,16,12,10.00,9.50,4,0,0,0,1,1,1
4029,49,71,7,13,13,13,11.00,10.50,3,0,0,0,1,1,1
4030,50,71,10,14,18,14,12.00,11.50,3,0,0,0,1,1,1
4031,51,71,11,12,16,12,10.00,9.50,0,0,0,0,1,1,1
4032,52,71,14,13,14,13,11.00,10.50,2,0,0,0,1,1,1
4033,4,72,15,13,17,13,11.00,10.50,1,0,0,0,1,1,1
4034,5,72,8,14,18,14,12.00,11.50,2,0,0,0,1,1,1
4035,6,72,5,12,16,12,10.00,9.50,1,0,0,0,1,1,1
4036,7,72,7,13,17,13,11.00,10.50,0,0,0,0,1,1,1
4037,8,72,17,14,15,14,12.00,11.50,2,0,0,0,1,1,1
4038,9,72,10,12,13,12,10.00,9.50,3,0,0,0,1,1,1
4039,10,72,7,13,16,13,11.00,10.50,3,0,0,0,1,1,1
4040,11,72,11,14,18,14,12.00,11.50,3,0,0,0,1,1,1
4041,12,72,9,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4042,13,72,10,13,18,13,11.00,10.50,3,0,0,0,1,1,1
4043,14,72,9,14,15,14,12.00,11.50,1,0,0,0,1,1,1
4044,15,72,8,12,12,12,10.00,9.50,4,0,0,0,1,1,1
4045,16,72,9,13,15,13,11.00,10.50,1,0,0,0,1,1,1
4046,17,72,9,14,19,14,12.00,11.50,3,0,0,0,1,1,1
4047,18,72,5,12,16,12,10.00,9.50,1,0,0,0,1,1,1
4048,19,72,13,13,16,13,11.00,10.50,2,0,0,0,1,1,1
4049,20,72,10,14,19,14,12.00,11.50,3,0,0,0,1,1,1
4050,21,72,13,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4051,22,72,15,13,13,13,11.00,10.50,0,0,0,0,1,1,1
4052,23,72,10,14,16,14,12.00,11.50,2,0,0,0,1,1,1
4053,24,72,7,12,15,12,10.00,9.50,3,0,0,0,1,1,1
4054,25,72,14,13,18,13,11.00,10.50,0,0,0,0,1,1,1
4055,26,72,17,14,17,14,12.00,11.50,0,0,0,0,1,1,1
4056,28,72,15,13,14,13,11.00,10.50,0,0,0,0,1,1,1
4057,29,72,12,14,15,14,12.00,11.50,1,0,0,0,1,1,1
4058,30,72,11,12,13,12,10.00,9.50,3,0,0,0,1,1,1
4059,31,72,12,13,17,13,11.00,10.50,0,0,0,0,1,1,1
4060,32,72,8,14,17,14,12.00,11.50,3,0,0,0,1,1,1
4061,33,72,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
4062,34,72,8,13,14,13,11.00,10.50,0,0,0,0,1,1,1
4063,35,72,8,14,17,14,12.00,11.50,3,0,0,0,1,1,1
4064,36,72,8,12,13,12,10.00,9.50,4,0,0,0,1,1,1
4065,37,72,14,13,13,13,11.00,10.50,1,0,0,0,1,1,1
4066,38,72,14,14,16,14,12.00,11.50,1,0,0,0,1,1,1
4067,39,72,10,12,16,12,10.00,9.50,4,0,0,0,1,1,1
4068,40,72,11,13,13,13,11.00,10.50,1,0,0,0,1,1,1
4069,41,72,16,14,16,14,12.00,11.50,2,0,0,0,1,1,1
4070,42,72,13,12,16,12,10.00,9.50,2,0,0,0,1,1,1
4071,43,72,9,13,16,13,11.00,10.50,1,0,0,0,1,1,1
4072,44,72,10,14,18,14,12.00,11.50,0,0,0,0,1,1,1
4073,45,72,14,12,16,12,10.00,9.50,2,0,0,0,1,1,1
4074,46,72,12,13,13,13,11.00,10.50,3,0,0,0,1,1,1
4075,47,72,14,14,16,14,12.00,11.50,2,0,0,0,1,1,1
4076,48,72,9,12,17,12,10.00,9.50,3,0,0,0,1,1,1
4077,49,72,14,13,17,13,11.00,10.50,0,0,0,0,1,1,1
4078,50,72,11,14,15,14,12.00,11.50,1,0,0,0,1,1,1
4079,51,72,9,12,12,12,10.00,9.50,2,0,0,0,1,1,1
4080,52,72,15,13,18,13,11.00,10.50,0,0,0,0,1,1,1
4081,4,73,14,13,18,13,11.00,10.50,4,0,0,0,1,1,1
4082,5,73,10,14,14,14,12.00,11.50,3,0,0,0,1,1,1
4083,6,73,8,12,16,12,10.00,9.50,3,0,0,0,1,1,1
4084,7,73,8,13,16,13,11.00,10.50,4,0,0,0,1,1,1
4085,8,73,17,14,16,14,12.00,11.50,3,0,0,0,1,1,1
4086,9,73,5,12,13,12,10.00,9.50,2,0,0,0,1,1,1
4087,10,73,8,13,15,13,11.00,10.50,0,0,0,0,1,1,1
4088,11,73,8,14,15,14,12.00,11.50,2,0,0,0,1,1,1
4089,12,73,10,12,14,12,10.00,9.50,4,0,0,0,1,1,1
4090,13,73,11,13,16,13,11.00,10.50,4,0,0,0,1,1,1
4091,14,73,10,14,15,14,12.00,11.50,1,0,0,0,1,1,1
4092,15,73,12,12,15,12,10.00,9.50,4,0,0,0,1,1,1
4093,16,73,11,13,18,13,11.00,10.50,3,0,0,0,1,1,1
4094,17,73,13,14,15,14,12.00,11.50,1,0,0,0,1,1,1
4095,18,73,13,12,13,12,10.00,9.50,2,0,0,0,1,1,1
4096,19,73,15,13,13,13,11.00,10.50,1,0,0,0,1,1,1
4097,20,73,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
4098,21,73,11,12,17,12,10.00,9.50,2,0,0,0,1,1,1
4099,22,73,9,13,17,13,11.00,10.50,4,0,0,0,1,1,1
4100,23,73,15,14,19,14,12.00,11.50,3,0,0,0,1,1,1
4101,24,73,13,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4102,25,73,9,13,13,13,11.00,10.50,1,0,0,0,1,1,1
4103,26,73,12,14,17,14,12.00,11.50,0,0,0,0,1,1,1
4104,28,73,9,13,13,13,11.00,10.50,1,0,0,0,1,1,1
4105,29,73,14,14,14,14,12.00,11.50,3,0,0,0,1,1,1
4106,30,73,6,12,16,12,10.00,9.50,4,0,0,0,1,1,1
4107,31,73,10,13,15,13,11.00,10.50,2,0,0,0,1,1,1
4108,32,73,8,14,18,14,12.00,11.50,1,0,0,0,1,1,1
4109,33,73,9,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4110,34,73,8,13,17,13,11.00,10.50,0,0,0,0,1,1,1
4111,35,73,10,14,17,14,12.00,11.50,2,0,0,0,1,1,1
4112,36,73,5,12,12,12,10.00,9.50,1,0,0,0,1,1,1
4113,37,73,10,13,17,13,11.00,10.50,0,0,0,0,1,1,1
4114,38,73,10,14,17,14,12.00,11.50,0,0,0,0,1,1,1
4115,39,73,7,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4116,40,73,13,13,14,13,11.00,10.50,1,0,0,0,1,1,1
4117,41,73,13,14,14,14,12.00,11.50,3,0,0,0,1,1,1
4118,42,73,10,12,13,12,10.00,9.50,1,0,0,0,1,1,1
4119,43,73,14,13,18,13,11.00,10.50,2,0,0,0,1,1,1
4120,44,73,14,14,18,14,12.00,11.50,4,0,0,0,1,1,1
4121,45,73,8,12,16,12,10.00,9.50,1,0,0,0,1,1,1
4122,46,73,9,13,16,13,11.00,10.50,2,0,0,0,1,1,1
4123,47,73,14,14,18,14,12.00,11.50,1,0,0,0,1,1,1
4124,48,73,15,12,15,12,10.00,9.50,3,0,0,0,1,1,1
4125,49,73,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
4126,50,73,12,14,19,14,12.00,11.50,2,0,0,0,1,1,1
4127,51,73,10,12,13,12,10.00,9.50,1,0,0,0,1,1,1
4128,52,73,11,13,13,13,11.00,10.50,1,0,0,0,1,1,1
4129,4,74,9,13,18,13,11.00,10.50,3,0,0,0,1,1,1
4130,5,74,14,14,15,14,12.00,11.50,2,0,0,0,1,1,1
4131,6,74,9,12,15,12,10.00,9.50,1,0,0,0,1,1,1
4132,7,74,15,13,14,13,11.00,10.50,0,0,0,0,1,1,1
4133,8,74,9,14,16,14,12.00,11.50,2,0,0,0,1,1,1
4134,9,74,6,12,16,12,10.00,9.50,3,0,0,0,1,1,1
4135,10,74,14,13,14,13,11.00,10.50,1,0,0,0,1,1,1
4136,11,74,14,14,17,14,12.00,11.50,4,0,0,0,1,1,1
4137,12,74,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
4138,13,74,7,13,14,13,11.00,10.50,3,0,0,0,1,1,1
4139,14,74,13,14,17,14,12.00,11.50,1,0,0,0,1,1,1
4140,15,74,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
4141,16,74,10,13,16,13,11.00,10.50,4,0,0,0,1,1,1
4142,17,74,14,14,15,14,12.00,11.50,4,0,0,0,1,1,1
4143,18,74,6,12,15,12,10.00,9.50,2,0,0,0,1,1,1
